"IsContainsPrice","HtmlElement"
"0","<span itemprop=""datePublished"" content=""2017-11-19"">19.11.2017 18:20</span>"
"0","<span class=""breakword"">Logitech всегда сплошные достоинства, вот и эта клавиатура очень качественно изготовлена, беспроводная с тачпадом, и великолепным тонким, компактным дизайном. Очень лёгкая и комплектуется ресивером Unifying к которому одновременно можно подключить ещё несколько устройств Logitech.</span>"
"0","<span class=""breakword"">Нет.</span>"
"0","<span class=""breakword"">Это не первая клавиатура Logitech приобретённая мной, все они отработали у меня долгие годы и оставили о себе только положительные впечатления. Logitech Keyboard K400 Wireless Touch Plus Black наверно самая популярная и покупаемая. Я её не выключаю вообще, потому что батарейки держатся года два не меньше, сужу по четырёхсотой модели которая была до этой. Рекомендую эту клавиатуру не пожалеете.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=367957#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">367957</span>"
"0","<span itemprop=""datePublished"" content=""2017-11-07"">07.11.2017 14:58</span>"
"0","<span class=""breakword"">Легкая и удобная клавиатура. Есть все необходимые клавиши. Ход клавиш мягкий, тихий, диапазон небольшой. Символы крупные и понятные. Тачпад четкий, без тормозов и провалов.</span>"
"0","<span class=""breakword"">Преобретал клавиатуру для управления функцичми ПК на телевизоре. Все очень удобно и здорово, но для качественной работы необходимо отсутаие припятствий между источником и клавиатурой. В целом штука очень хорошая. Будь в ней ещё подсветка - цены бы ец не было.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=363180#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">363180</span>"
"0","<span itemprop=""datePublished"" content=""2017-10-24"">24.10.2017 23:40</span>"
"0","<span class=""breakword"">Не обнаружил.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=359913#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">359913</span>"
"0","<span itemprop=""datePublished"" content=""2017-10-16"">16.10.2017 14:02</span>"
"0","<span class=""breakword"">Очень компактная беспроводная клавиатура с полноценным тачпэдом. Использую с телевизором, хотя поначалу покупал для компьютера. Великолепно подходит и к тому и к другому.</span>"
"0","<span class=""breakword"">Жаль, что нет колеса прокрутки. Некоторые мечтают о подсветке кнопок. На мой взгляд - замучаетесь батарейки менять. Так что от добра добра не ищят.</span>"
"0","<span class=""breakword"">USB-приёмник Unifying позволяет подключать через него к устройству не только эту клавиатуру, но и несколько других перифирийных девайсов от Logitech одновременно (например, мышку и т.п.). Для полной и настройки ""под себя"" надо пользоваться программкой SetPoint, которая идёт в комплекте. Можно подружить клавиатуру с другим, уже имеющимся приёмником Unifying . Также легко всех ""раздружить"" или ""передружить"" по-другому, если возникла надобность. С подключением к компьютеру проблем не возникло. На смарт-ТВ Samsung , (предварительно ""подруженая"" с приёмником) клавиатура встала сходу. Пользоваться одно удовольствие.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=358791#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">358791</span>"
"0","<span itemprop=""datePublished"" content=""2017-10-13"">13.10.2017 10:41</span>"
"0","<span class=""breakword"">Свисток занимает USB-разъем, это может быть критично для телевизоров с одним USB-разъемом.</span>"
"0","<span class=""breakword"">Клава - огонь! Определилась моментально после подключения, даже никакого ""поиска устройства"" не высветилось, заработала сразу. Легкая, удобно пользоваться. Удобнее, чем на пульте управлять звуком.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=357926#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">357926</span>"
"0","<span itemprop=""datePublished"" content=""2017-10-10"">10.10.2017 19:27</span>"
"0","<span class=""breakword"">Приобретал данную клавиатуру для использования совместно с приставкой xiaomi mi box на андроид тв, все благополучно удалось подключить, работает стабильно, теперь пользоваться экранной клавиатурой гораздо удобнее.</span>"
"0","<span class=""breakword"">Хорошая, удобная клавиатура, на мой взгляд идеально подходит для использования на ""весу"", например сидя на диване или в кресле в случае использования для управления клавиатурой на большом телевизоре, дополнительный плюс - наличие тачпада заменяющего мышку.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=356084#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">356084</span>"
"0","<span itemprop=""datePublished"" content=""2017-10-05"">05.10.2017 0:46</span>"
"0","<span class=""breakword"">Сенсорная панель и плюс и минус этой клавиатуры. При использовании на смрт-тв указатель слишком резко перемещается бывает сложно устангвить курсор в тексте. При подключении к ноутбуку клавиатуры и монитора, сенсорная панель ноутбука чуть приятнее в работе, чем этот тачпад. Но, сама возможность использовать моноблок, клавиатуры и мыши на коленках, оправдывает приобритение этой клавиатуры.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=354951#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">354951</span>"
"0","<span itemprop=""datePublished"" content=""2017-10-02"">02.10.2017 10:38</span>"
"0","<span class=""breakword"">Привлекательный дизайн, эргономичное расположение кнопок - удобная высота ""вылета"" клавиш, маленькие размеры и масса устройства, надежное и быстрое соединение с устройствами, большой радиус действия.</span>"
"0","<span class=""breakword"">Цвет серый, а не черный как заявлено.</span>"
"0","<span class=""breakword"">Выбирал клавиатуру для использования со сматр-телевизором, остановил выбор на данной модели. Клавиатура удобная, легкая соединяется легко с телевизором на расстоянии 4 метра. Очень удобен татч-пад. Рекомендую.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=350645#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">350645</span>"
"0","<span itemprop=""datePublished"" content=""2017-09-17"">17.09.2017 18:39</span>"
"0","<span class=""breakword"">Безусловное преимущество перед связкой мышь+ клавиатура для телевизора LG. Небольшой размер и вес, хорошая дальность, русская раскладка на клавиатуре</span>"
"0","<span class=""breakword"">Цена</span>"
"0","<span class=""breakword"">Рекомендую к покупке! Безусловное преимущество перед связкой мышь+ клавиатура для телевизора LG. Небольшой размер и вес, хорошая дальность, русская раскладка на клавиатуре</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=349462#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">349462</span>"
"0","<span itemprop=""datePublished"" content=""2017-09-12"">12.09.2017 23:18</span>"
"0","<span class=""breakword"">Может быть неудобно для Windows-машин то, что по умолчанию клавиши F1-F12 работают как мультимедиа, а чтобы работали как функциональные – надо нажимать клавишу FN. Но, к счастью, можно настроить через Logitech Options.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=346113#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">346113</span>"
"0","<span itemprop=""datePublished"" content=""2017-09-03"">03.09.2017 10:19</span>"
"0","<span class=""breakword"">Цвет букв одинаковый для кириллицы и латиницы. Маленькие кнопки навигации ""вверх-вниз"".</span>"
"0","<span class=""breakword"">Клавиатура приобреталась для использования с TV-Box A905X на андроиде. Работает замечательно. Дальность действия приемника соответствует заявленному значению - 10 метров. Ход кнопок средний. При размещении на горизонтальной поверхности резиновые ножки препятствуют скольжению. Покупкой доволен.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=342181#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">342181</span>"
"0","<span itemprop=""datePublished"" content=""2017-08-22"">22.08.2017 13:47</span>"
"0","<span class=""breakword"">Клавиатура имеет эргономичный дизайн, достаточно хорошо лежит в руках и имеет наверное достаточно оптимальный размер. Хорошее соотношение цена-качество</span>"
"0","<span class=""breakword"">Недостатков даже и не могу назвать, именно поэтому была выбрана именно эта фирма и модель.</span>"
"0","<span class=""breakword"">Клавиатура покупалась для использования со смарт-телевизором. Свое назначение оправдывает целиком и полностью, удобно пользоваться приложениями и веб-браузером. Я даже почту начал проверять на телевизоре. Хочется отметить, что цена в данном магазине значительно отличается от конкурентов.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=336118#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">336118</span>"
"0","<span itemprop=""datePublished"" content=""2017-08-03"">03.08.2017 14:00</span>"
"0","<span class=""breakword"">Не занимает много места, компактная, клавиатура и мышь в одном флаконе. Даже слабеньких аккумуляторов хватает надолго. Еще ни разу не заряжала с момента покупки.</span>"
"0","<span class=""breakword"">Не всегда срабатывает клик по тачу или наоборот, срабатывает, когда не надо. При прокручивании страницы частенько бывает, что изменяется масштаб. Очень неудобно, что для использования клавиш F приходится нажимать дополнительную кнопку, также это касается клавиш home. Очень маленькие кнопки навигации (стрелки), промахнуться ничего не стоит.</span>"
"0","<span class=""breakword"">В целом, несмотря на недостатки, клавиатура понравилась. Надо только привыкнуть и разобраться в функционале тача. Для игр точно не подойдет, только для работы. Не надо каждый раз искать где мышь, все рядышком. Тач гораздо удобнее, чем на ноубуках, по крайней мере можно прокручивать страницы. Было бы очень здорово, если бы тач реагировал пошустрее, хотя может это где-то и настраивается. Удобно держать, при необходимости, не на столе, а на диване, например.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=322950#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">322950</span>"
"0","<span itemprop=""datePublished"" content=""2017-06-29"">29.06.2017 11:01</span>"
"0","<span class=""breakword"">Добротно сделана, удобные кнопки, подключается как только воткнешь в разъем USB-адаптер, без всяких танцев с бубном, свойственных Blurtooth-устройствам, правда, после система предложила установить программу для Uniflying. Я, на всякий случай, установил. В комплекте идут даже батарейки, так что если брать с ноутом, сразу можно и проверить. Кнопки регулировки звука вынесены отдельно над тачем.</span>"
"0","<span class=""breakword"">Тач подтупливает, установил максимальную скорость указателя, все равно немного не комфортно. Конкретно не хватает подсветки. Как ""лентяйка"" для домашнего кинотеатра, пожалуй, великовата. Зато удобно работать в поисковиках.</span>"
"0","<span class=""breakword"">Клавиатура в Вин10 работает сразу из коробки, но все же рекомендую установить с сайта изготовителя программное обеспечение - станет возможным управлять: уведомлениями, скоростью указателя, свайпами и отслеживать уровень зарядки батарей. До этого была Logitech DiNovo Mini. Там основной упор сделан на удобнейший тач, клавиатура просто ужасная. Здесь отличная ноутовская клавиатура, но тач без претензий (собственно, тоже как в ноутах).</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=293764#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">293764</span>"
"0","<span itemprop=""datePublished"" content=""2017-04-10"">10.04.2017 21:31</span>"
"0","<span class=""breakword"">Хорошее качество материалов и исполнения, Logitech как всегда на высоте! Большая дальность работы приемника. Наличие тачпада.</span>"
"0","<span class=""breakword"">Всегда стараюсь покупать аксессуары Logitech. Клавиатуру приобрел для использования со смарт телевизором LG, очень удобно пользоваться всеми функциями тв.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=278391#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">278391</span>"
"0","<span itemprop=""datePublished"" content=""2017-03-04"">04.03.2017 23:33</span>"
"0","<span class=""breakword"">Покупал для смарт тв samsung данную клавиатуру, с ней удобней лазить по интернету через браузер. На клавиатуре присутствует тачпад, что делает её универсальной 2 в 1, благодаря этому мышка не нужна. На клавиатуре удобно печатать, мягкий ход кнопок. Понравилось наличие кнопки в левом верхнем углу, дублирующая левую клавишу около тачпада.</span>"
"0","<span class=""breakword"">Кнопки звука не работают с теликом.</span>"
"0","<span class=""breakword"">С телевизором самсунг работает хорошо. При первом подключении, на экране сразу высветилась. Нужно было выбрать перевод раскладки клавиатуры с русского на английский с помощью различных сочетаний клавиш. Я поставил ctrl+shift.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=184079#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">184079</span>"
"0","<span itemprop=""datePublished"" content=""2016-06-12"">12.06.2016 12:42</span>"
"0","<span class=""breakword"">Пользуюсь продукцией фирмы Logitech более 10 лет. Поэтому, когда понадобилась беспроводная клавиатура выбор пал на данное устройство. очень удобная вещь, можно подключить к смарт телевизору и управлять им полноценно с клавиатуры. Заряда батарей хватает на несколько месяцев активного использования.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=183317#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">183317</span>"
"0","<span itemprop=""datePublished"" content=""2016-06-09"">09.06.2016 16:04</span>"
"0","<span class=""breakword"" itemprop=""name"">Клавиатура Logitech Keyboard K400 Wireless Touch Plus Black (920-007147)</span>"
"0","<span class=""breakword"">Хотелось бы видеть колесо прокрутки, в некоторых ситуациях будет удобнее тачпада</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=170926#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">170926</span>"
"0","<span itemprop=""datePublished"" content=""2016-05-02"">02.05.2016 12:44</span>"
"0","<span class=""breakword"">Хорошая клавиатура остался доволен после покупки, есть управление дополнительными клавишами через программное обеспечение,все работает как надо, есть защита от воды пролитой на клавиатуру, раньше и не думал о том что такая аля ноутбучная компоновка может быть удобна для работы но пришлась к стати там где нет места для мышки</span>"
"0","<span class=""breakword"">цветовая гамма могла бы быть поинтересней</span>"
"0","<span class=""breakword"">Клавиатура поставляется в красивой упаковке, в комплекте есть батарейки, они уже вставлены в клавиатуру остается только достать защитный листок и клавиатура готова к работе</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=165499#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">165499</span>"
"0","<span itemprop=""datePublished"" content=""2016-04-16"">16.04.2016 21:16</span>"
"0","<span class=""breakword"" itemprop=""name"">Клавиатура Logitech Keyboard K400 Wireless Touch Plus Black</span>"
"0","<span class=""breakword"">в комментариях.</span>"
"0","<span class=""breakword"">Очень качественная клавиатура от известного бренда, непревзойденная компактность и эргономика, полностью заменяет 2 устройства и тачпад при этом вызывает одни положительные эмоции!</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=162909#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">162909</span>"
"0","<span itemprop=""datePublished"" content=""2016-04-08"">08.04.2016 17:14</span>"
"0","<span class=""breakword"" itemprop=""name"">Отзыв о Клавиатуре Logitech Keyboard K400 Wireless Touch Plus Black (920-007147)</span>"
"0","<span class=""breakword"">В настоящий момент, с учетом курса доллара - только цена.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=162533#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">162533</span>"
"0","<span itemprop=""datePublished"" content=""2016-04-07"">07.04.2016 16:27</span>"
"0","<span class=""breakword"">Купил специально для телевизора с ANDROID TV. Работает отлично. Сразу определилось устройство. Встроенный touch pad легко заменяет мышь, которая теперь просто не нужна. Отличный продукт!</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=137199#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">137199</span>"
"0","<span itemprop=""datePublished"" content=""2016-02-24"">24.02.2016 23:50</span>"
"0","<span class=""breakword"">не плохая вещь, повторяет стандартную ноутбучную клавиатуру, только тачпад с боку, удобно продублирована левая кнопка мыши в левом углу клавиатуры, под руками клавиши громкости и отключения звука.</span>"
"0","<span class=""breakword"">держать не очень удобно, слишком поля вокруг клавиатуры маленькие. прокрутка осуществляется движением по тачпаду при помощи двух сложенных пальцев, причём как вверх и вниз, так и влево в право, для этой клавиатуры было бы удобнее для прокрутки использовать большой палец правой руки</span>"
"0","<span class=""breakword"">что тут можно сказать, я много пробовал беспроводных девайсов, и отдельно тачпад и magic motion ( как у lg) , и лазерную беспроводную мышь, но это единственное устройство которое не вызывает ярких отрицательных эмоций.</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_comment=129934#tabs_feedbacks"" data-copyanimate=""true"" title=""Копировать ссылку на отзыв в буфер обмена"">129934</span>"
"0","<span itemprop=""datePublished"" content=""2016-01-11"">11.01.2016 7:26</span>"
"0","<span class=""breakword"">Всё работает, как заявлено. Размер удобный. Связь уверенная и с разными препятствиями</span>"
"0","<span class=""breakword"">нет подсветки клавиш, нет колёсика прокрутки</span>"
"0","<span class=""breakword"">Мне всё понравилось, кроме указанного в недостатках, когда заказывал даже не задумывался об этом. клавиши придётся все запомнить, вместо колесика почти всегда работают клавиш PgUp и PgDn</span>"
"0","<div class=""videoReviews__icYoutube"">&nbsp;</div>"
"0","<span class=""innerReviews__item__autor"">андрей</span>"
"0","<span class=""green"">300 ON-бонусов за обзор </span>"
"0","<span class=""gray"">17.10.2017 22:17</span>"
"0","<span class=""innerReviews__item__autor"">Локи</span>"
"0","<span class=""gray"">08.04.2018 19:54</span>"
"0","<span class=""innerReviews__item__autor"">Михаил</span>"
"0","<span class=""gray"">04.04.2019 14:50</span>"
"0","<span class=""gray"">Автор: </span>"
"0","<span class=""breakword"">Алексей</span>"
"0","<span class=""gray"">купил этот товар в ОНЛАЙН ТРЕЙД.РУ, </span>"
"0","<span class=""gray"">написал обзор и получил </span>"
"0","<span class=""gray"">ID обзора:</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/fullreviews/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970-r7002.html"" data-copyanimate=""true"" title=""Копировать ссылку на обзор в буфер обмена"">7002</span>"
"0","<span itemprop=""datePublished"" content=""02.02.2016 4:15"">02.02.2016 4:15</span>"
"0","<span class=""breakword"">Андрей</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/fullreviews/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970-r41619.html"" data-copyanimate=""true"" title=""Копировать ссылку на обзор в буфер обмена"">41619</span>"
"0","<span itemprop=""datePublished"" content=""28.06.2017 11:44"">28.06.2017 11:44</span>"
"0","<span class=""breakword"">Michael Buggz</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/fullreviews/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970-r45852.html"" data-copyanimate=""true"" title=""Копировать ссылку на обзор в буфер обмена"">45852</span>"
"0","<span itemprop=""datePublished"" content=""28.10.2017 19:02"">28.10.2017 19:02</span>"
"0","<span class=""breakword"">Кирилл</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/fullreviews/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970-r11942.html"" data-copyanimate=""true"" title=""Копировать ссылку на обзор в буфер обмена"">11942</span>"
"0","<span itemprop=""datePublished"" content=""02.04.2016 8:59"">02.04.2016 8:59</span>"
"0","<span class=""breakword"">андрей</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/fullreviews/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970-r45929.html"" data-copyanimate=""true"" title=""Копировать ссылку на обзор в буфер обмена"">45929</span>"
"0","<span itemprop=""datePublished"" content=""18.10.2017 17:23"">18.10.2017 17:23</span>"
"0","<span class=""breakword"">Максим</span>"
"0","<span class=""gray"">купил этот товар в ОНЛАЙН ТРЕЙД.РУ, сфотографировал его и получил за эти фотографии </span>"
"0","<span class=""gray"">ID галереи: </span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_gallery=75626#tabs_galery"" data-copyanimate=""true"" title=""Копировать ссылку на галерею в буфер обмена"">75626</span>"
"0","<span class=""gray"">Опубликовано: </span>"
"0","<span itemprop=""datePublished"" content=""05.03.2017 8:53"">05.03.2017 8:53</span>"
"0","<span class=""breakword"">Сергей Александрович</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_gallery=74791#tabs_galery"" data-copyanimate=""true"" title=""Копировать ссылку на галерею в буфер обмена"">74791</span>"
"0","<span itemprop=""datePublished"" content=""01.03.2017 9:41"">01.03.2017 9:41</span>"
"0","<span class=""breakword"">Виталий</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_gallery=35422#tabs_galery"" data-copyanimate=""true"" title=""Копировать ссылку на галерею в буфер обмена"">35422</span>"
"0","<span itemprop=""datePublished"" content=""12.06.2016 12:55"">12.06.2016 12:55</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_gallery=32493#tabs_galery"" data-copyanimate=""true"" title=""Копировать ссылку на галерею в буфер обмена"">32493</span>"
"0","<span itemprop=""datePublished"" content=""22.05.2016 23:10"">22.05.2016 23:10</span>"
"0","<span class=""ic__hasSet ic__hasSetToRight ic__hasSet__copyBlue js__copy2ClipBuffer"" data-clipboard-text=""https://onlinetrade.ru/catalogue/klaviatury-c28/logitech/klaviatura_logitech_keyboard_k400_wireless_touch_plus_black_920_007147-289970.html?show_gallery=27186#tabs_galery"" data-copyanimate=""true"" title=""Копировать ссылку на галерею в буфер обмена"">27186</span>"
"0","<span itemprop=""datePublished"" content=""24.04.2016 17:39"">24.04.2016 17:39</span>"
"0","<span class=""breakword"">Кузнецов Алексей</span>"
